THK_A,TOP_A,thick1,thick2
30000,28,3.3424370594759822,2.6575629405240178
30000,28,3.3424370594759822,2.6575629405240178
30000,28,3.852806953193458,2.147193046806542
30000,28,3.852806953193458,2.147193046806542
30000,28,3.852806953193458,2.147193046806542
30000,28,3.852806953193458,2.147193046806542
30000,28,3.852806953193458,2.147193046806542
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.5880588857324476,2.4119411142675524
28000,30,3.5880588857324476,2.4119411142675524
28000,30,3.5880588857324476,2.4119411142675524
28000,30,3.0244281968103532,2.9755718031896468
28000,30,3.0244281968103532,2.9755718031896468
28000,30,3.0244281968103532,2.9755718031896468
28000,30,3.0244281968103532,2.9755718031896468
28000,30,3.0244281968103532,2.9755718031896468
28000,30,3.0244281968103532,2.9755718031896468
28000,30,3.0244281968103532,2.9755718031896468
28000,30,3.0244281968103532,2.9755718031896468
28000,30,3.0244281968103532,2.9755718031896468
28000,30,2.678341545167583,3.321658454832417
28000,30,2.678341545167583,3.321658454832417
28000,30,2.678341545167583,3.321658454832417
28000,30,2.678341545167583,3.321658454832417
28000,30,2.678341545167583,3.321658454832417
28000,30,2.678341545167583,3.321658454832417
28000,30,2.678341545167583,3.321658454832417
28000,30,2.198370365056277,3.801629634943723
28000,30,2.198370365056277,3.801629634943723
28000,30,2.198370365056277,3.801629634943723
28000,30,2.198370365056277,3.801629634943723
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.5143921488894945,3.4856078511105055
30000,28,2.5143921488894945,3.4856078511105055
30000,28,2.5143921488894945,3.4856078511105055
30000,28,3.044960767975961,2.955039232024039
30000,28,3.044960767975961,2.955039232024039
30000,28,3.044960767975961,2.955039232024039
30000,28,3.044960767975961,2.955039232024039
30000,28,3.5213583856136985,2.4786416143863015
30000,28,3.5213583856136985,2.4786416143863015
30000,28,3.5213583856136985,2.4786416143863015
30000,28,3.926814578777564,2.073185421222436
30000,28,3.926814578777564,2.073185421222436
30000,28,3.926814578777564,2.073185421222436
30000,28,3.926814578777564,2.073185421222436
30000,28,3.926814578777564,2.073185421222436
30000,28,3.926814578777564,2.073185421222436
30000,28,3.926814578777564,2.073185421222436
30000,28,3.926814578777564,2.073185421222436
30000,28,3.926814578777564,2.073185421222436
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.6794128678568594,2.3205871321431406
28000,30,3.6794128678568594,2.3205871321431406
28000,30,3.6794128678568594,2.3205871321431406
28000,30,3.6794128678568594,2.3205871321431406
28000,30,3.6794128678568594,2.3205871321431406
28000,30,3.109432481729421,2.890567518270579
28000,30,3.109432481729421,2.890567518270579
28000,30,3.109432481729421,2.890567518270579
28000,30,3.109432481729421,2.890567518270579
28000,30,3.109432481729421,2.890567518270579
28000,30,3.109432481729421,2.890567518270579
28000,30,3.109432481729421,2.890567518270579
28000,30,3.109432481729421,2.890567518270579
28000,30,3.109432481729421,2.890567518270579
28000,30,2.599156317836403,3.400843682163597
28000,30,2.599156317836403,3.400843682163597
28000,30,2.599156317836403,3.400843682163597
28000,30,2.599156317836403,3.400843682163597
28000,30,2.599156317836403,3.400843682163597
28000,30,2.0992591548220036,3.9007408451779964
28000,30,2.0992591548220036,3.9007408451779964
28000,30,2.0992591548220036,3.9007408451779964
28000,30,2.0992591548220036,3.9007408451779964
28000,30,2.0992591548220036,3.9007408451779964
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.5267592674562556,3.4732407325437444
30000,28,2.5267592674562556,3.4732407325437444
30000,28,2.9572732143567477,3.0427267856432523
30000,28,2.9572732143567477,3.0427267856432523
30000,28,3.4709637310820503,2.5290362689179497
30000,28,3.4709637310820503,2.5290362689179497
30000,28,3.4709637310820503,2.5290362689179497
30000,28,3.4709637310820503,2.5290362689179497
30000,28,3.4709637310820503,2.5290362689179497
30000,28,3.4709637310820503,2.5290362689179497
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.6651518553756413,2.3348481446243587
28000,30,3.6651518553756413,2.3348481446243587
28000,30,3.1954801947703855,2.8045198052296145
28000,30,3.1954801947703855,2.8045198052296145
28000,30,3.1954801947703855,2.8045198052296145
28000,30,3.1954801947703855,2.8045198052296145
28000,30,3.1954801947703855,2.8045198052296145
28000,30,3.1954801947703855,2.8045198052296145
28000,30,3.1954801947703855,2.8045198052296145
28000,30,2.8767626339768357,3.1232373660231643
28000,30,2.8767626339768357,3.1232373660231643
28000,30,2.8767626339768357,3.1232373660231643
28000,30,2.435489244863367,3.564510755136633
28000,30,2.435489244863367,3.564510755136633
28000,30,2.435489244863367,3.564510755136633
28000,30,2.435489244863367,3.564510755136633
28000,30,2.435489244863367,3.564510755136633
28000,30,2.435489244863367,3.564510755136633
28000,30,2.435489244863367,3.564510755136633
28000,30,2.435489244863367,3.564510755136633
28000,30,2.435489244863367,3.564510755136633
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.510372378206829,3.489627621793171
30000,28,2.510372378206829,3.489627621793171
30000,28,2.510372378206829,3.489627621793171
30000,28,2.510372378206829,3.489627621793171
30000,28,2.510372378206829,3.489627621793171
30000,28,2.510372378206829,3.489627621793171
30000,28,2.510372378206829,3.489627621793171
30000,28,2.510372378206829,3.489627621793171
30000,28,2.510372378206829,3.489627621793171
30000,28,3.0440604365869506,2.9559395634130494
30000,28,3.0440604365869506,2.9559395634130494
30000,28,3.0440604365869506,2.9559395634130494
30000,28,3.0440604365869506,2.9559395634130494
30000,28,3.0440604365869506,2.9559395634130494
30000,28,3.0440604365869506,2.9559395634130494
30000,28,3.0440604365869506,2.9559395634130494
30000,28,3.411688420976067,2.588311579023933
30000,28,3.411688420976067,2.588311579023933
30000,28,3.411688420976067,2.588311579023933
30000,28,3.9086450774059056,2.0913549225940944
30000,28,3.9086450774059056,2.0913549225940944
30000,28,3.9086450774059056,2.0913549225940944
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.5496964875984873,2.4503035124015127
28000,30,3.5496964875984873,2.4503035124015127
28000,30,3.5496964875984873,2.4503035124015127
28000,30,3.5496964875984873,2.4503035124015127
28000,30,3.0064163356322826,2.9935836643677174
28000,30,3.0064163356322826,2.9935836643677174
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.4578729797192516,3.5421270202807484
28000,30,2.150346296751254,3.849653703248746
28000,30,2.150346296751254,3.849653703248746
28000,30,2.150346296751254,3.849653703248746
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.4688480766021192,3.5311519233978808
30000,28,2.4688480766021192,3.5311519233978808
30000,28,2.4688480766021192,3.5311519233978808
30000,28,2.4688480766021192,3.5311519233978808
30000,28,2.4688480766021192,3.5311519233978808
30000,28,2.4688480766021192,3.5311519233978808
30000,28,2.7900652450122454,3.2099347549877546
30000,28,2.7900652450122454,3.2099347549877546
30000,28,3.1310078092994194,2.8689921907005806
30000,28,3.1310078092994194,2.8689921907005806
30000,28,3.1310078092994194,2.8689921907005806
30000,28,3.1310078092994194,2.8689921907005806
30000,28,3.1310078092994194,2.8689921907005806
30000,28,3.1310078092994194,2.8689921907005806
30000,28,3.1310078092994194,2.8689921907005806
30000,28,3.1310078092994194,2.8689921907005806
30000,28,3.544113046184354,2.455886953815646
30000,28,3.544113046184354,2.455886953815646
30000,28,3.544113046184354,2.455886953815646
30000,28,3.544113046184354,2.455886953815646
30000,28,3.544113046184354,2.455886953815646
30000,28,3.544113046184354,2.455886953815646
30000,28,3.544113046184354,2.455886953815646
30000,28,3.544113046184354,2.455886953815646
30000,28,3.544113046184354,2.455886953815646
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.4318538006275325,2.5681461993724675
28000,30,3.4318538006275325,2.5681461993724675
28000,30,3.4318538006275325,2.5681461993724675
28000,30,3.048645375700794,2.951354624299206
28000,30,3.048645375700794,2.951354624299206
28000,30,2.6413659499711644,3.3586340500288356
28000,30,2.6413659499711644,3.3586340500288356
28000,30,2.6413659499711644,3.3586340500288356
28000,30,2.6413659499711644,3.3586340500288356
28000,30,2.6413659499711644,3.3586340500288356
28000,30,2.6413659499711644,3.3586340500288356
28000,30,2.6413659499711644,3.3586340500288356
28000,30,2.6413659499711644,3.3586340500288356
28000,30,2.0804635289613627,3.9195364710386373
28000,30,2.0804635289613627,3.9195364710386373
28000,30,2.0804635289613627,3.9195364710386373
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.3328906631889765,3.6671093368110235
30000,28,2.778678931395057,3.221321068604943
30000,28,2.778678931395057,3.221321068604943
30000,28,2.778678931395057,3.221321068604943
30000,28,2.778678931395057,3.221321068604943
30000,28,2.778678931395057,3.221321068604943
30000,28,2.778678931395057,3.221321068604943
30000,28,2.778678931395057,3.221321068604943
30000,28,3.3647907550399245,2.6352092449600755
30000,28,3.3647907550399245,2.6352092449600755
30000,28,3.3647907550399245,2.6352092449600755
30000,28,3.7446142124599273,2.2553857875400727
30000,28,3.7446142124599273,2.2553857875400727
30000,28,3.7446142124599273,2.2553857875400727
30000,28,3.7446142124599273,2.2553857875400727
30000,28,3.7446142124599273,2.2553857875400727
30000,28,3.7446142124599273,2.2553857875400727
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.6212654223413896,2.3787345776586104
28000,30,3.6212654223413896,2.3787345776586104
28000,30,3.2896252547281746,2.7103747452718254
28000,30,3.2896252547281746,2.7103747452718254
28000,30,3.2896252547281746,2.7103747452718254
28000,30,3.2896252547281746,2.7103747452718254
28000,30,3.2896252547281746,2.7103747452718254
28000,30,2.7729821857711006,3.2270178142288994
28000,30,2.7729821857711006,3.2270178142288994
28000,30,2.7729821857711006,3.2270178142288994
28000,30,2.7729821857711006,3.2270178142288994
28000,30,2.7729821857711006,3.2270178142288994
28000,30,2.7729821857711006,3.2270178142288994
28000,30,2.7729821857711006,3.2270178142288994
28000,30,2.7729821857711006,3.2270178142288994
28000,30,2.188403686551254,3.811596313448746
28000,30,2.188403686551254,3.811596313448746
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.3126828918033224,3.6873171081966776
30000,28,2.805209538768278,3.194790461231722
30000,28,2.805209538768278,3.194790461231722
30000,28,2.805209538768278,3.194790461231722
30000,28,2.805209538768278,3.194790461231722
30000,28,2.805209538768278,3.194790461231722
30000,28,2.805209538768278,3.194790461231722
30000,28,2.805209538768278,3.194790461231722
30000,28,3.23368316691976,2.76631683308024
30000,28,3.23368316691976,2.76631683308024
30000,28,3.23368316691976,2.76631683308024
30000,28,3.23368316691976,2.76631683308024
30000,28,3.7406164368774775,2.2593835631225225
30000,28,3.7406164368774775,2.2593835631225225
30000,28,3.7406164368774775,2.2593835631225225
30000,28,3.7406164368774775,2.2593835631225225
30000,28,3.7406164368774775,2.2593835631225225
30000,28,3.7406164368774775,2.2593835631225225
30000,28,3.7406164368774775,2.2593835631225225
30000,28,3.7406164368774775,2.2593835631225225
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.5495323655643825,2.4504676344356175
28000,30,3.5495323655643825,2.4504676344356175
28000,30,3.5495323655643825,2.4504676344356175
28000,30,3.5495323655643825,2.4504676344356175
28000,30,3.5495323655643825,2.4504676344356175
28000,30,3.5495323655643825,2.4504676344356175
28000,30,3.5495323655643825,2.4504676344356175
28000,30,3.0784972203016348,2.9215027796983652
28000,30,3.0784972203016348,2.9215027796983652
28000,30,3.0784972203016348,2.9215027796983652
28000,30,3.0784972203016348,2.9215027796983652
28000,30,3.0784972203016348,2.9215027796983652
28000,30,3.0784972203016348,2.9215027796983652
28000,30,3.0784972203016348,2.9215027796983652
28000,30,3.0784972203016348,2.9215027796983652
28000,30,2.4896026427310236,3.5103973572689764
28000,30,2.4896026427310236,3.5103973572689764
28000,30,2.4896026427310236,3.5103973572689764
28000,30,2.4896026427310236,3.5103973572689764
28000,30,2.4896026427310236,3.5103973572689764
28000,30,2.4896026427310236,3.5103973572689764
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.5095156689038953,3.4904843310961047
30000,28,2.5095156689038953,3.4904843310961047
30000,28,2.8955272062375994,3.1044727937624006
30000,28,2.8955272062375994,3.1044727937624006
30000,28,2.8955272062375994,3.1044727937624006
30000,28,2.8955272062375994,3.1044727937624006
30000,28,3.28299261838894,2.71700738161106
30000,28,3.28299261838894,2.71700738161106
30000,28,3.28299261838894,2.71700738161106
30000,28,3.28299261838894,2.71700738161106
30000,28,3.28299261838894,2.71700738161106
30000,28,3.28299261838894,2.71700738161106
30000,28,3.28299261838894,2.71700738161106
30000,28,3.609432575759589,2.390567424240411
30000,28,3.609432575759589,2.390567424240411
30000,28,3.609432575759589,2.390567424240411
30000,28,3.609432575759589,2.390567424240411
30000,28,3.609432575759589,2.390567424240411
30000,28,3.609432575759589,2.390567424240411
30000,28,3.609432575759589,2.390567424240411
30000,28,3.609432575759589,2.390567424240411
30000,28,3.609432575759589,2.390567424240411
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.416202527991601,2.583797472008399
28000,30,3.416202527991601,2.583797472008399
28000,30,3.416202527991601,2.583797472008399
28000,30,3.416202527991601,2.583797472008399
28000,30,3.416202527991601,2.583797472008399
28000,30,3.416202527991601,2.583797472008399
28000,30,3.087830567189913,2.912169432810087
28000,30,3.087830567189913,2.912169432810087
28000,30,3.087830567189913,2.912169432810087
28000,30,3.087830567189913,2.912169432810087
28000,30,3.087830567189913,2.912169432810087
28000,30,2.604484289617317,3.395515710382683
28000,30,2.604484289617317,3.395515710382683
28000,30,2.604484289617317,3.395515710382683
28000,30,2.604484289617317,3.395515710382683
28000,30,2.604484289617317,3.395515710382683
28000,30,2.067943671373615,3.932056328626385
28000,30,2.067943671373615,3.932056328626385
28000,30,2.067943671373615,3.932056328626385
28000,30,2.067943671373615,3.932056328626385
28000,30,2.067943671373615,3.932056328626385
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.579985184787313,3.420014815212687
30000,28,2.579985184787313,3.420014815212687
30000,28,2.579985184787313,3.420014815212687
30000,28,2.579985184787313,3.420014815212687
30000,28,2.579985184787313,3.420014815212687
30000,28,3.158885826320687,2.841114173679313
30000,28,3.158885826320687,2.841114173679313
30000,28,3.158885826320687,2.841114173679313
30000,28,3.574786916036584,2.425213083963416
30000,28,3.574786916036584,2.425213083963416
30000,28,3.574786916036584,2.425213083963416
30000,28,3.574786916036584,2.425213083963416
30000,28,3.574786916036584,2.425213083963416
30000,28,3.574786916036584,2.425213083963416
30000,28,3.574786916036584,2.425213083963416
30000,28,3.9028994559322765,2.0971005440677235
30000,28,3.9028994559322765,2.0971005440677235
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.5460704733337955,2.4539295266662045
28000,30,3.5460704733337955,2.4539295266662045
28000,30,3.5460704733337955,2.4539295266662045
28000,30,3.5460704733337955,2.4539295266662045
28000,30,2.9833393323236654,3.0166606676763346
28000,30,2.9833393323236654,3.0166606676763346
28000,30,2.5870920808120568,3.4129079191879432
28000,30,2.5870920808120568,3.4129079191879432
28000,30,2.0286204331326214,3.9713795668673786
28000,30,2.0286204331326214,3.9713795668673786
28000,30,2.0286204331326214,3.9713795668673786
28000,30,2.0286204331326214,3.9713795668673786
28000,30,2.0286204331326214,3.9713795668673786
28000,30,2.0286204331326214,3.9713795668673786
28000,30,2.0286204331326214,3.9713795668673786
28000,30,2.0286204331326214,3.9713795668673786
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.4687031625587164,3.5312968374412836
30000,28,2.4687031625587164,3.5312968374412836
30000,28,2.4687031625587164,3.5312968374412836
30000,28,3.016508110847412,2.983491889152588
30000,28,3.016508110847412,2.983491889152588
30000,28,3.016508110847412,2.983491889152588
30000,28,3.016508110847412,2.983491889152588
30000,28,3.016508110847412,2.983491889152588
30000,28,3.016508110847412,2.983491889152588
30000,28,3.016508110847412,2.983491889152588
30000,28,3.4243856777332686,2.5756143222667314
30000,28,3.4243856777332686,2.5756143222667314
30000,28,3.4243856777332686,2.5756143222667314
30000,28,3.4243856777332686,2.5756143222667314
30000,28,3.727026113752799,2.272973886247201
30000,28,3.727026113752799,2.272973886247201
30000,28,3.727026113752799,2.272973886247201
30000,28,3.727026113752799,2.272973886247201
30000,28,3.727026113752799,2.272973886247201
30000,28,3.727026113752799,2.272973886247201
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.4030991534395194,2.5969008465604806
28000,30,3.4030991534395194,2.5969008465604806
28000,30,3.4030991534395194,2.5969008465604806
28000,30,3.4030991534395194,2.5969008465604806
28000,30,3.4030991534395194,2.5969008465604806
28000,30,3.4030991534395194,2.5969008465604806
28000,30,3.4030991534395194,2.5969008465604806
28000,30,3.4030991534395194,2.5969008465604806
28000,30,3.4030991534395194,2.5969008465604806
28000,30,2.873831887475693,3.126168112524307
28000,30,2.873831887475693,3.126168112524307
28000,30,2.873831887475693,3.126168112524307
28000,30,2.873831887475693,3.126168112524307
28000,30,2.565527330710013,3.434472669289987
28000,30,2.565527330710013,3.434472669289987
28000,30,2.115693707125022,3.884306292874978
28000,30,2.115693707125022,3.884306292874978
28000,30,2.115693707125022,3.884306292874978
28000,30,2.115693707125022,3.884306292874978
28000,30,2.115693707125022,3.884306292874978
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.3964592050543665,3.6035407949456335
30000,28,2.3964592050543665,3.6035407949456335
30000,28,2.3964592050543665,3.6035407949456335
30000,28,2.3964592050543665,3.6035407949456335
30000,28,2.758479078240906,3.241520921759094
30000,28,2.758479078240906,3.241520921759094
30000,28,3.197056062448148,2.802943937551852
30000,28,3.197056062448148,2.802943937551852
30000,28,3.197056062448148,2.802943937551852
30000,28,3.197056062448148,2.802943937551852
30000,28,3.197056062448148,2.802943937551852
30000,28,3.197056062448148,2.802943937551852
30000,28,3.197056062448148,2.802943937551852
30000,28,3.50555014952348,2.49444985047652
30000,28,3.50555014952348,2.49444985047652
30000,28,3.50555014952348,2.49444985047652
30000,28,3.50555014952348,2.49444985047652
30000,28,3.50555014952348,2.49444985047652
30000,28,3.874864749944404,2.125135250055596
30000,28,3.874864749944404,2.125135250055596
30000,28,3.874864749944404,2.125135250055596
30000,28,3.874864749944404,2.125135250055596
30000,28,3.874864749944404,2.125135250055596
30000,28,3.874864749944404,2.125135250055596
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.5975989892579427,2.4024010107420573
28000,30,3.5975989892579427,2.4024010107420573
28000,30,3.2738895506244146,2.7261104493755854
28000,30,3.2738895506244146,2.7261104493755854
28000,30,3.2738895506244146,2.7261104493755854
28000,30,3.2738895506244146,2.7261104493755854
28000,30,3.2738895506244146,2.7261104493755854
28000,30,3.2738895506244146,2.7261104493755854
28000,30,3.2738895506244146,2.7261104493755854
28000,30,3.2738895506244146,2.7261104493755854
28000,30,2.8396746752871227,3.1603253247128773
28000,30,2.8396746752871227,3.1603253247128773
28000,30,2.8396746752871227,3.1603253247128773
28000,30,2.8396746752871227,3.1603253247128773
28000,30,2.8396746752871227,3.1603253247128773
28000,30,2.8396746752871227,3.1603253247128773
28000,30,2.8396746752871227,3.1603253247128773
28000,30,2.8396746752871227,3.1603253247128773
28000,30,2.5235962402182506,3.4764037597817494
28000,30,2.5235962402182506,3.4764037597817494
28000,30,2.5235962402182506,3.4764037597817494
28000,30,2.5235962402182506,3.4764037597817494
28000,30,2.5235962402182506,3.4764037597817494
28000,30,2.0733173329006562,3.9266826670993438
28000,30,2.0733173329006562,3.9266826670993438
28000,30,2.0733173329006562,3.9266826670993438
28000,30,2.0733173329006562,3.9266826670993438
28000,30,2.0733173329006562,3.9266826670993438
28000,30,2.0733173329006562,3.9266826670993438
28000,30,2.0733173329006562,3.9266826670993438
28000,30,2.0733173329006562,3.9266826670993438
28000,30,2.0733173329006562,3.9266826670993438
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.404000055978902,3.595999944021098
30000,28,2.404000055978902,3.595999944021098
30000,28,2.404000055978902,3.595999944021098
30000,28,2.404000055978902,3.595999944021098
30000,28,2.404000055978902,3.595999944021098
30000,28,2.404000055978902,3.595999944021098
30000,28,2.404000055978902,3.595999944021098
30000,28,2.404000055978902,3.595999944021098
30000,28,2.404000055978902,3.595999944021098
30000,28,2.9129386321950044,3.0870613678049956
30000,28,2.9129386321950044,3.0870613678049956
30000,28,2.9129386321950044,3.0870613678049956
30000,28,2.9129386321950044,3.0870613678049956
30000,28,2.9129386321950044,3.0870613678049956
30000,28,3.28223733983513,2.71776266016487
30000,28,3.28223733983513,2.71776266016487
30000,28,3.28223733983513,2.71776266016487
30000,28,3.28223733983513,2.71776266016487
30000,28,3.7415565330039087,2.2584434669960913
30000,28,3.7415565330039087,2.2584434669960913
30000,28,3.7415565330039087,2.2584434669960913
30000,28,3.7415565330039087,2.2584434669960913
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.6529663868986426,2.3470336131013574
28000,30,3.6529663868986426,2.3470336131013574
28000,30,3.6529663868986426,2.3470336131013574
28000,30,3.6529663868986426,2.3470336131013574
28000,30,3.6529663868986426,2.3470336131013574
28000,30,3.6529663868986426,2.3470336131013574
28000,30,3.6529663868986426,2.3470336131013574
28000,30,3.3009653924820346,2.6990346075179654
28000,30,3.3009653924820346,2.6990346075179654
28000,30,2.9458455871114424,3.0541544128885576
28000,30,2.9458455871114424,3.0541544128885576
28000,30,2.9458455871114424,3.0541544128885576
28000,30,2.9458455871114424,3.0541544128885576
28000,30,2.9458455871114424,3.0541544128885576
28000,30,2.3908963174481097,3.6091036825518903
28000,30,2.3908963174481097,3.6091036825518903
28000,30,2.3908963174481097,3.6091036825518903
28000,30,2.3908963174481097,3.6091036825518903
28000,30,2.3908963174481097,3.6091036825518903
28000,30,2.3908963174481097,3.6091036825518903
28000,30,2.3908963174481097,3.6091036825518903
28000,30,2.3908963174481097,3.6091036825518903
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.5378717953178564,3.4621282046821436
30000,28,2.5378717953178564,3.4621282046821436
30000,28,3.093049729042667,2.906950270957333
30000,28,3.093049729042667,2.906950270957333
30000,28,3.093049729042667,2.906950270957333
30000,28,3.093049729042667,2.906950270957333
30000,28,3.093049729042667,2.906950270957333
30000,28,3.093049729042667,2.906950270957333
30000,28,3.093049729042667,2.906950270957333
30000,28,3.651407681259753,2.348592318740247
30000,28,3.651407681259753,2.348592318740247
30000,28,3.651407681259753,2.348592318740247
30000,28,3.651407681259753,2.348592318740247
30000,28,3.651407681259753,2.348592318740247
30000,28,3.651407681259753,2.348592318740247
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,4.0,2.0
28000,30,3.4008478906134005,2.5991521093865995
28000,30,3.4008478906134005,2.5991521093865995
28000,30,3.4008478906134005,2.5991521093865995
28000,30,3.4008478906134005,2.5991521093865995
28000,30,3.4008478906134005,2.5991521093865995
28000,30,3.4008478906134005,2.5991521093865995
28000,30,3.4008478906134005,2.5991521093865995
28000,30,2.8754468731746194,3.1245531268253806
28000,30,2.8754468731746194,3.1245531268253806
28000,30,2.8754468731746194,3.1245531268253806
28000,30,2.8754468731746194,3.1245531268253806
28000,30,2.8754468731746194,3.1245531268253806
28000,30,2.8754468731746194,3.1245531268253806
28000,30,2.4812996277044905,3.5187003722955095
28000,30,2.4812996277044905,3.5187003722955095
28000,30,2.4812996277044905,3.5187003722955095
28000,30,2.4812996277044905,3.5187003722955095
28000,30,2.4812996277044905,3.5187003722955095
28000,30,2.4812996277044905,3.5187003722955095
28000,30,2.4812996277044905,3.5187003722955095
28000,30,2.022765884343514,3.977234115656486
28000,30,2.022765884343514,3.977234115656486
28000,30,2.022765884343514,3.977234115656486
28000,30,2.022765884343514,3.977234115656486
28000,30,2.022765884343514,3.977234115656486
28000,30,2.022765884343514,3.977234115656486
28000,30,2.022765884343514,3.977234115656486
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.0,4.0
30000,28,2.410522990518062,3.589477009481938
30000,28,2.410522990518062,3.589477009481938
30000,28,2.410522990518062,3.589477009481938
30000,28,2.410522990518062,3.589477009481938
30000,28,2.410522990518062,3.589477009481938
30000,28,2.410522990518062,3.589477009481938
30000,28,2.410522990518062,3.589477009481938
30000,28,2.410522990518062,3.589477009481938
30000,28,2.7960238894064506,3.2039761105935494
30000,28,2.7960238894064506,3.2039761105935494
30000,28,2.7960238894064506,3.2039761105935494
30000,28,2.7960238894064506,3.2039761105935494
